text,label
hörmətsizliyinin,hörmətsizliyinin
qohumlar,qohumlar
birdənədir,bir dənədir
8duz,8 düz
skrin,skrin
danışmışıq,danışmışıq
qend,qənd
maşının,maşının
qalxmasa,qalxmasa
Gizla,qızla
eşələnməsini,eşələnməsini
bəxti,bəxti
oldugmuz,olduğumuz
razıdırsa,razıdırsa
edilmeyibse,edilməyibsə
fikirdir,fikirdir
Bitişik,bitişik
saxlayarlar,saxlayarlar
bitirmis,bitirmiş
tamamlamaqdan,tamamlamaqdan
isteuirsen,istəyirsən
abiturient,abiturient
Amiiiinnn,amin
yaşı,yaşı
trapesiyanın,trapesiyanın
riyaziyyatlar,riyaziyyatlar
dinləmişəm,dinləmişəm
soldadi,soldadır
Nəzmiyyə,Nəzmiyyə
eyibsiz,eyibsiz
yazmalısınız,yazmalısınız
Topludu,topludur
Ewit,eşit
azaldirlar,azaldırlar
coxavazli,çoxavazlı
redaksiyasına,redaksiyasına
maşınımda,maşınımda
insafların,insafların
5mana,5 manat
qehvesi,qəhvəsi
dəyişildi,dəyişildi
30dan,30-dan
anket,anket
vərdişdən,vərdişdən
yandirirlar,yandırırlar
hansilardi,hansılardır
böyüdü,böyüdü
qurtardim,qurtardım
dərsliklərdə,dərsliklərdə
Atda,at da
işləsəz,işləsəniz
pardon,pardon
zəyif,zəif
Kaspi,kaspi
modelleri,modelləri
olurmus,olurmuş
dağıtmaq,dağıtmaq
pulluda,pulluda
qoşasan,qoşasan
adminden,admindən
öyrənməlidir,öyrənməlidir
fiqur,fiqur
aydınlaşdır,aydınlaşdır
satirlar,satırlar
neytrala,neytrala
uguru,uğuru
izim,izim
layiqsiniz,layiqsiniz
dayıları,dayıları
gelli,həlli
maşınının,maşınının
menede,mənədə
neçesi,neçəsi
tanimadiqim,tanımadığım
dayandirilmis,dayandırılmış
inanmırlar,inanmırlar
Mağazalarda,mağazalarda
aktivdi,aktivdir
Baxmamisam,baxmamışam
ingilus,ingilis
sertifkat,sertifikat
Turkiyede,Türkiyədə
şəklimi,şəklimi
Taleh,Taleh
DİMə,DİM-ə
qıtlığım,qıtlığım
CABBAROV,Cabbarov
hissesinnen,hissəsindən
hemin,həmin
olib,olub
jurnaldakı,jurnaldaki
qoysanız,qoysanız
emelli,əməlli
demmekki,demək ki
birə,birə
Atm,atım
demek,demək
bəyənmirsən,bəyənmirsən
zolaqlıdısa,zolaqlıdırsa
ödyr,ödəyir
yigdirmaq,yığdırmaq
Kitabln,kitabın
alinmadigini,alınmadığını
oxuçaq,oxuyacaq
açdın,açdın
qələmlə,qələmlə
gicə,gicə
yoldaşınıza,yoldaşınıza
lisenziya,lisenziya
realistlər,realistlər
hecmi,həcmi
eidn,edin
icraatın,icraatın
Silirəm,silirəm
dərsləri,dərsləri
Toplunun,toplunun
göndersem,göndərsəm
tərpətmək,tərpətmək
akademiyası,akademiyası
Goruntunu,görüntünü
sixiliriq,sıxılırıq
az,az
ksereks,ksereks
mağazalarında,mağazalarında
usaglar,uşaqlar
Qax,Qax
qaytardim,qaytardım
tükənmişəm,tükənmişəm
Yalnir,yalnız
ailənin,ailənin
ancağ,ancaq
Tapşırıq,tapşırıq
kitablardır,kitablardır
vererdizde,verərdizdə
artırıldı,artırıldı
Seher,səhər
oxusan,oxusan
ilişmirler,ilişmirlər
sürcülük,sürücülük
Heyifim,heyfim
Düşüncələr,düşüncələr
Buraxilos,buraxılış
Bunlar,bunlar
yerləşdiririk,yerləşdiririk
DİM'in,DİM-in
saxtakarın,saxtakarın
səhvimi,səhvimi
De,de
Yoxam,yoxam
etmeliyem,etməliyəm
isdiyirem,istəyirəm
yandirirlir,yandırılır
yenedə,yenə də
ağlınca,ağlınca
acilamaq,acılamaq
Bile,bilə
silin,silin
cazibedar,cazibədar
kəsişənde,kəsişəndə
vərdişdir,vərdişdir
balım,balım
görmüsüz,görmüsüz
toplasam,toplasam
Tanisin,tanışın
hamımıza,hamımıza
Əmək,əmək
Muemmali,müəmmalı
qadan,qadan
vergisin,vergisini
Evimiz,evimiz
bilməsəniz,bilməsəniz
yigmisam,yıgmışam
Hemin,həmin
diyərəm,deyərəm
reklam,reklam
masindan,maşından
ümumiyyetle,ümumiyyətlə
minnetdaram,minnətdaram
soyuğa,soyuğa
etibarname,etibarnamə
oxuduz,oxuduz
1-1,1-1
Yə,və
oturam,oturam
Yazılmayıb,yazılmayıb
linkleri,linkləri
yalanı,yalanı
isdedi,istədi
xərcləyir,xərcləyir
Ayrilma,ayrılma
içinden,içindən
baxım,baxım
Bilmirsiniz,bilmirsiniz
yazlr,yazır
saxlamisiz,saxlamısınız
hec,heç
linkdi,linkdir
yazırdılar,yazırdılar
İnternetde,internetdə
məlumatlara,məlumatlara
səhvi,səhvi
deyinir,deyinir
yasayirsiniz,yaşayırsınız
düşərki,düşərki
paylasin,paylaşın
ağacların,ağacların
vəsaitlərimiz,vəsaitlərimiz
Dəqiqləşdirim,dəqiqləşdirim
baxnda,baxın da
Turizim,turizm
şişmiş,şişmiş
darvazanın,darvazanın
moterizede,mötərəzidə
elçilərinə,elçilərinə
texnikumlara,texnikumlara
Ramanı,Ramana
yazmaliyiq,yazmalıyıq
yzilib,yazılıb
görmüşdüm,görmüşdüm
Qəbulda,qəbulda
dostun,dostun
mərhələsindədir,mərhələsindədir
Səbəb,səbəb
Telde,teldə
dashimaga,daşımağa
Şəxsisinə,şəxsinə
atdınız,atdınız
NƏCƏFİN,Nəcəfin
gəlmirki,gəlmir ki
rastlaşmışam,rastlaşmışam
vermirler,vermirlər
gozleyiremsehvlerimi,gözləyirəm səhvlərimi
təsdiqləyir,təsdiqləyir
Onla,onunla
gələrəm,gələrəm
tural,Tural
eləyirlər,eləyirlər
nəşriyyatdan,nəşriyyatdan
boyun,boyun
merheleye,mərhələyə
kütləsinnən,kütləsindən
əminəmki,əminəmki
Şəhid,şəhid
Əsasən,əsasən
meslehetlidi,məsləhətlidi
gormusdum,görmüşdüm
tənqidə,tənqidə
şöbəsini,şöbəsini
şöbəsinin,şöbəsinin
axtarm,axtarım
Nee,nə
elə-belə,elə-belə
düşmə,düşmə
Tonqal,tonqal
İmtahanınız,imtahanınız
olunduqca,olunduqca
salirsiz,salırsız
mehsulun,məhsulun
izleyin,izləyin
filtr,filtr
oppanmasin,oppanmasın
verməmişdi,verməmişdir
verek,verək
göstərildiyindən,göstərildiyindən
SaLam,salam
Derem,deyirəm
3bal,3 bal
tapdalayırsa,tapdalayırsa
gəlməlidir,gəlməlidir
Mencun,mənim üçün
razılaşır,razılaşır
Bilavasite,bilavasitə
Kecibse,keçibsə
böyüdürük,böyüdürük
ballarınıda,ballarını da
olmadimi,olmadımı
sizcani,sizcanı
Istəyinizi,istəyinizi
bilirdime,bilirdim
yerinin,yerinin
gözlərinə,gözlərinə
açdız,açdınız
sabit,sabit
Niyeki,niyəki
200bal,200 bal
xərcləyirəm,xərcləyirəm
abzasdan,abzasdan
donmeyib,dönməyib
inana,inana
insanlarını,insanlarını
yoxlatdırım,yoxlatdırım
donmeye,dönməyə
pulsuzda,pulsuzda
muellimemiz,müəlliməmiz
uşaqlıqdan,uşaqlıqdan
maşınlarını,maşınlarını
testindən,testindən
Yevlaxda,Yevlaxda
Zəmanə,zəmanə
yazmalısız,yazmalısınız
lugetin,lüğətin
fuad,Fuad
sohneti,söhbəti
deilmi,deyilmi
rolu,rolu
bilməssiz,bilməzsiniz
mövzu,mövzu
sevincək,sevincək
Nechede,neçədə
izleyirem,izləyirəm
hisseni,hissəni
nəzir,nəzir
yazışmalarıki,yazışmalarınki
üsulun,üsulun
qepiyine,qəpiyinə
ferqin,fərqin
saati,saatı
vermək,vermək
atmayın,atmayın
canim,canım
yezadaya,yezdaya
infaktdi,infaktdı
xüsuside,xüsusilə
isdediyi,istədiyi
Hani,hanı
İyi,iyi
yaşayışdı,yaşayışdır
qrammatikanı,qrammatikanı
aylrııcı,ayrıcı
bakıdan,Bakıdan
yazdığını,yazdığını
tezdəndən,tezdəndən
güvənirik,güvənirik
Hafiz,Hafiz
fərqli,fərqli
edeceyiniz,edəcəyiniz
oLmasa,olmasa
yaşamışıq,yaşamışıq
agrliq,ağırlıq
Bəlkə,bəlkə
imiw,imiş
dərsliki,dərsliyi
eekilde,şəkildə
zolaqlıdısa,zolaqlıdırsa
oyredirse,öyrədirsə
istiqametcun,istiqamət üçün
birtəhər,birtəhər
Baldız,baldız
universitetidir,universitetidir
sayı,sayı
Bes,bəs
sianq,sınaq
kursda,kursda
qurupun,qrupun
attestatları,attestatları
çık,çıx
alndim,anladım
Ana,ana
öyrənməklə,öyrənməklə
tanımaq,tanımaq
dairədəkilərə,dairədəkilərə
çıxandan,çıxandan
xarakteri,xarakteri
işçisinin,işçisinin
Ağlıya,ağlıya
bəsdi,bəsdi
riyaziyyata,riyaziyyata
yanvarın,yanvarın
kitabımı,kitabımı
etməsək,etməsək
edilmədiyi,edilmədiyi
tabeliçiliyinə,tabeliçiliyinə
Yada,yada
yadıma,yadıma
Kişilik,kişilik
Heçkimdə,heç kimdə
Yiyəsinin,yiyəsinin
Useri,useri
3goturub,3 götürüb
yasmisdim,yazmışdım
Dözmürəm,dözmürəm
sevdiler,sevdilər
narmalni,normal
Ordanda,ordan da
qabaritinin,qabaritinin
qarishdirirsiz,qarışdırırsınız
qabağında,qabağında
haqdada,haqda da
imtahanınin,imtahanının
xeyrine,xeyrinə
Həmən,həmən
Fatime,Fatimə
etdirirlər,etdirirlər
özlüyündə,özlüyündə
PDF’dir,PDF-dir
ishler,işlər
kəsdir,kəsdir
Aç,aç
Yalnız,yalnız
soruşa,soruşa
normalini,normalını
inqilis,ingilis
yazıl,yazıl
verdişlerimi,vərdişlərimi
Sualınızın,sualınızın
ürəyindən,ürəyindən
taxmaq,taxmaq
kmi,kimi
Isdirahet,istirahət
Bunlat,bunlar
limit,limit
kimlərdi,kimlərdi
Instegram,Instagram
Çoxlarına,çoxlarına
qüvvəd,qüvvət
Zolaqlarla,zolaqlarla
verməməyə,verməməyə
asılı,asılı
dəyişik,dəyişik
istər-istıməz,istər-istəməz
6-sı,6-sı
heçvaxt,heçvaxt
diqqt,diqqət
probasiya,probasiya
çıxmıyıb,çıxmayıb
fakültəni,fakültəni
sorsur,soruşur
xalq,xalq
ustunluye,üstünlüyə
təbriki,təbriki
fəndlər,fəndlər
nisanlarindan,nişanlarından
Sürməyi,sürməyi
qrupundakı,qrupundakı
yum,yum
gələnləridə,gələnləri də
Bilmirsiz,bilmirsiniz
önünü,önünü
hesbalayir,hesablayır
2001-ci,2001-ci
AZ,az
valideynəm,valideynəm
yanınnan,yanından
qəlbli,qəlbli
Axşamınlz,axşamınız
MİQ,MİQ
gəlmədi,gəlmədi
goturduk,götürdük
İçinin,içinin
Qohum,qohum
gətirərək,gətirərək
hezzalan,həzz alan
qatarin,qatarın
məcburiyyət,məcburiyyət
ortalamasi,ortalaması
bılırem,bilirəm
Məsələ,məsələ
Duwse,düşsə
temel,təməl
varb,var
elanlara,elanlara
duwmedimee,düşmədime
mərdiməzar,mərdiməzar
vid,vid
seyleride,şeyləri də
qurupuna,qurupuna
eləmirəmsə,eləmirəmsə
katreqoriyali,kateqoriyalı
kitabxanasi,kitabxanası
keçirdilib,keçirilib
sohbeti,söhbəti
nəfəri,nəfəri
krçib,keçib
Yig,yığ
sektorlara,sektorlara
Ağlayıram,ağlayıram
ruzi-bərəkət,ruzi-bərəkət
yoldaşının,yoldaşının
neçəsi,neçəsi
verməlidir,verməlidir
imtahinin,imtahanın
edn,edin
Kəllə,kəllə
təhqirləri,təhqirləri
kitablarıda,kitabları da
müsibətli,müsibətli
səh,səhv
çalışacağıq,çalışacağıq
testlerini,testlərini
orada,orada
neşriyat,nəşriyyat
qebir,qəbir
Ardıq,artıq
uşağısan,uşağısan
ayaqlı,ayaqlı
axtarisi,axtarışı
düzəltmisiniz,düzəltmisiniz
üzərindən,üzərindən
çıxmasın,çıxmasın
yaxındıki,yaxındır ki
Abituriynt,abituriyent
Bioloq,bioloq
qaldığını,qaldığını
mualicesi,müalicəsi
Dəyişən,dəyişən
adamlarla,adamlarla
isdəsən,istəsən
kimlərə,kimlərə
keçirtdim,keçirtdim
Baxşıyev,Baxşıyev
boranlı,boranlı
tapmadiz,tapmadınız
zavod,zavod
hazirlashim,hazırlaşım
buraxılışlar,buraxılışlar
heckim,heçkim
istə,istə
Komitent,komitent
dırnaq,dırnaq
lazımdi,lazımdır
etməyim,etməyim
Şəhla,Şəhla
Telefonla,telefonla
gətirim,gətirim
5də,5-də
heyecanlanim,həyəcanlanım
butonlu,butonlu
satmaq,satmaq
tovsiyə,tövsiyə
bezdirirəm,bezdirirəm
verdiyinizə,verdiyinizə
belasiz,bəlasız
seyden,şeydən
xetdirse,xətdirsə
qəlbimə,qəlbimə
Qismət,Qismət
qapanıq,qapanıq
deməkki,demək ki
Qadinlar,qadınlar
atdıki,atdı ki
olursuz,olursunuz
göndərmişdim,göndərmişdim
Birçox,bir çox
şəklinə,şəklinə
shetler,şərtlər
danişir,danışır
kagizi,kağızı
Reaksiyası,reaksiyası
dovrunde,dövründə
dəyərinu,dəyərini
Salama,salam
üzlülük,üzlülük
satıldı,satıldı
Kömək,kömək
kütləyə,kütləyə
düşdüyün,düşdüyün
ATIN,atın
beynelxalq,beynalxalq
mötərizənin,mötərəzinin
PRESTİJ,prestij
qrupada,qrupa da
Aramaları,aramaları
sekilnen,şəkillə
Riyazi,riyazi
zamansa,zamansa
qınamağa,qınamağa
bildirmiwdim,bildirmişdim
aktını,aktını
satırsan,satırsan
dövlətin,dövlətin
Muzakireler,müzakirələr
mövzusuna,mövzusuna
sıfır,sıfır
Suretler,surətlər
ümumilikdə,ümumilikdə
aydındı,aydındır
başqadı,başqadır
Riyaziyyatın,riyaziyyatın
yerindedir,yerindədir
fəaliyyət,fəaliyyət
girərkən,girərkən
muellime,müəllimə
yenidir,yenidir
Hamıdan,hamıdan
Tik,tik
qutarir,qurtarır
qoşula,qoşula
İsraildəki,İsraildəki
goruwerik,görüşərik
düşmemek,düşməmək
yoruldum,yoruldum
Cəfərli,Cəfərli
etmədi,etmədi
Elanı,elanı
almiwam,almışam
it,it
Tapmağın,tapmağın
unvanlayin,ünvanlayın
yollayın,yollayın
Oyrenecesizbelje,öyrənəcəksiniz bəlkə
Mənimdə,mənimdə
shabnam,Şəbnəm
Izcaze,icazə
3mdən,3 m-dən
varlıdısa,varlıdısa
gorene,görənə
Pdfden,pdf-dən
seciminin,seçiminin
gəlmiyib,gəlməyib
İncimesez,inciməsəz
Atmaq,atmaq
Beyax,bəyaq
səfərdə,səfərdə
buraxiliş,buraxılış
tarixidir,tarixidir
2'ci,2-ci
Zonaya,zonaya
problemlərindən,problemlərindən
şansı,şansı
digərləri,digərləri
doqquz,doqquz
aktivlər,aktivlər
Aktivlər,aktivlər
Xacmazdi,Xaçmazdır
danışmayın,danışmayın
hazırlaşa,hazırlaşa
yönəlin,yönəlin
ballarina,ballarına
buler,bilər
Satıldı,satıldı
Bun,bu
bilməyəcəksiz,bilməyəcəksiz
eyirem,əyirəm
baxmısan,baxmısan
sesi,səsi
3500dən,3500-dən
neynedim,neylədim
köməklik,köməklik
vaxtlarının,vaxtlarının
qalmısan,qalmısan
cıxmayıb,çıxmayıb
heqiweten,həqiqətən
tələbləri,tələbləri
yazısına,yazısına
yararlananlar,yararlananlar
NİŞANLARININ-1,nişanlarının
günlər,günlər
goture,götür
qaçan,qaçan
qoysun,qoysun
işlənir,işlənir
söhbətini,söhbətini
qrafik,qrafik
qaldirarlar,qaldırarlar
Ailesi,ailəsi
güyə,göyə
adlari,adları
Xalqa,xalqa
dilinden,dilindən
məsləhətinizi,məsləhətinizi
Baxin,baxın
yoxuydu,yox idi
fərqi,fərqi
unutmusdumgeri,unutmuşdum geri
götürmüsüz,götürmüsünüz
gözlədə,gözlədə
əks-kəşfiyyat,əks-kəşfiyyat
ushagindan,uşağından
gəlinlər,gəlinlər
ardınca,ardınca
oynadıqda,oynadıqda
əlinə,əlinə
2002-ci,2002-ci
unutmayın,unutmayın
dusmusdu,düşmüşdü
səhvin,səhvin
siqnalinin,siqnalının
qoyulmuşdu,qoyulmuşdu
gedenmir,gedə bilmir
31yaşı,31 yaşı
riyazdi,riyazidi
manatadır,manatadır
Ramazan,Ramazan
başlamamişdi,başlamamışdır
verə,verə
oyrəndi,öyrəndi
qetı,qəti
baqişla,bağışla
yuxuma,yuxuma
Üzürlü,üzürlü
etdirirəm,etdirirəm
qayınla,qayınla
sayir,sayır
yüksek,yüksək
versek,versək
həllini,həllini
Oktyabrda,oktyabrda
elə,elə
tanışlar,tanışlar
Abituriyentlər,abituriyentlər
məsləhətləşin,məsləhətləşin
Odur,odur
evinde,evində
rəhbəriyəm,rəhbəriyəm
iwiqdan,işıqdan
lazmdi,lazımdır
vəsaitindən,vəsaitindən
cixmalidide,çıxmalıdır da
Bilmirdim,bilmirdim
nifretini,nifrətini
çıxıntılı,çıxıntılı
herbicidi,hərbiçidir
planlı,planlı
yumsaltsin,yumşaltsın
Ağdam,Ağdam
bacısı,bacısı
riyazyat,riyaziyyat
İDMAN,idman
silirsən,silirsən
nizamlayıcəı,nizamlayıcı
bağlamasını,bağlamasını
çalışmları,çalışmaları
biliremki,bilirəm ki
bilecek,biləcək
9lar,9 lar
birinfe,birində
direwib,dirəşib
qeydiyyatdasız,qeydiyyatdasınız
Çoxlarının,çoxlarının
verindeyse,verəndə isə
at,at
Qurup,qrup
maraqlanmazlar,maraqlanmazlar
Bizimdə,bizim də
kompüter,kompüter
aparmalıyıq,aparmalıyıq
özümdədi,özümdədir
işlətmişəm,işlətmişəm
yaxut,yaxud
Qey,qeyd
parçalanıb,parçalanıb
düşünməyə,düşünməyə
fakedir,fakedir
Nəyini,nəyini
zolaqli,zolaqlı
idarelerin,idarələrin
Nezerice,nəzərincə
toranliq,toranlıq
çərşənbəniz,çərşənbəniz
deməsinən,deməsindən
oldugunuz,olduğunuz
Suallarin,sualların
Varmi,varmı
hesablanmasinda,hesablanmasında
Kəskin,kəskin
yükləndiyi,yükləndiyi
vetendaşıyla,vətəndaşıyla
müharibe,müharibə
Axtarırdım,axtarırdım
seminar,seminar
mütleq,mütləq
xalam,xalam
eslinde,əslində
paylaşılır,paylaşılır
edebiyat,ədəbiyyat
sone,sönə
yaxçı,yaxşı
illerdə,illərdə
cavabsız,cavabsız
Abituriyent,abituriyent
yazilmiw,yazılmış
awaqi,aşağı
dərslərindən,dərslərindən
öyrənsəz,öyrənsəniz
Məmmədov,Məmmədov
3teref,3 tərəf
Taniyan,tanıyan
tesiri,təsiri
siyahı,siyahı
bayraminizi,bayramınızı
deysecek,dəyişəcək
variantin,variantın
mövcud,mövcud
pəncərəsindən,pəncərəsindən
Atdımda,atdımda
göyü,göyü
basdiyib,başdıyıb
mennendi,məndəndir
mueyyenlesdirilmis,müəyyənləşdirilmiş
Goster,göstər
2023de,2023 də
Cavanlar,cavanlar
növbeti,növbəti
Kecirdir,keçirdir
razı,razı
meydacasindan,meydançasından
bilmisiz,bilmisiniz
rəhmət,rəhmət
cəsəd,cəsəd
Yazıram,yazıram
əməldir,əməldir
yazılana,yazılana
tərəfimdən,tərəfimdən
xaricinde,xaricində
soruçmaq,soruşmaq
masazırda,Masazırda
fəaliyyətlərə,fəaliyyətlərə
köməyə,köməyə
gilas,gilas
saxlasında,saxlasın da
əziyyət,əziyyət
Atmışdım,atmışdım
hisselerin,hissələrin
işlərimə,işlərimə
alaram,alaram
ödeye,ödəyə
buraxılışdan,buraxılışdan
İşlər,işlər
atama,atama
çıxr,çıxır
terbiye,tərbiyə
idaresine,idarəsinə
eləməzlər,eləməzlər
Ədəbiyyatı,ədəbiyyatı
hissəlidi,hissəlidir
martda,martda
tikdirecem,tikdirəcəm
Baxardız,baxardınız
Qəbirdən,qəbirdən
mərtəbədən,mərtəbədən
dediklerini,dediklərini
sahem,sahəm
sinağlari,sınağları
böyümüşem,böyümüşem
9-larda,9-larda
İnanmayin,inanmayın
sınağında,sınağında
gözləməycun,gözləmək üçün
cetın,çətin
fəsildə,fəsildə
novbetiye,növbətiyə
iwdeki,işdəki
qurtulmağın,qurtulmağın
nobeliy,növbəlik
duruma,duruma
yiga,yığa
güvənnəşriyyatı,güvən nəşriyyatı
müəllimliyinin,müəllimliyinin
mecellesınde,məcəlləsində
işləyim,işləyim
fennler,fənnlər
bankini,bankını
qoyulmasa,qoyulmasa
bugün,bu gün
kopya,kopya
Oyrenmek,öyrənmək
çəkirik,çəkirik
fikirdesiz,fikirdəsiniz
Çalışmaq,çalışmaq
ynır,yanır
odeniwin,ödənişin
atmışdılar,atmışdılar
elan,elan
tokdada,tokda da
möcüzələr,möcüzələr
işlənmiş,işlənmiş
hovuza,hovuza
Şəxsən,şəxsən
nələri,nələri
variantıni,variantını
vuraram,vuraram
bölgədə,bölgədə
ishleyirem,işləyirəm
oıdu,oldu
sualli,suallı
gozleme,gözləmə
çəkə-çəkə,çəkə-çəkə
cografya,coğrafiya
gorsenir,görsənir
18ci,18-ci
5-6-7,5-6-7
çıxmamağ,çıxmamaq
duzelib,düzəlib
cixilmali,çıxılmalı
dodag,dodağ
Şehriyar,Şəhriyar
qulağımnan,qulağımdan
açildi,açıldı
zefer,zəfər
arayiş,arayış
Araq,araq
görünürdü,görünürdü
Guler,Gülər
kreditlər,kreditlər
yerdi,yerdir
Göndərdim,göndərdim
6azn,6 azn
DiM,DiM
Mətnləri,mətnləri
2019a,2019
mətnlərini,mətnlərini
Sözün,sözün
qardaşıma,qardaşıma
söndü,söndü
Bloku,bloku
paylaşarkən,paylaşarkən
çıxartmağa,çıxartmağa
ögey,ögey
monitorlara,monitorlara
qoyduz,qoydunuz
çatan,çatan
demishem,demişəm
2005-ci,2005-ci
Çıxarılan,çıxarılan
lyuku,lyuku
yazılanı,yazılanı
Rolun,rolun
nümayəndələri,nümayəndələri
yerləşdirilə,yerləşdirilə
məhdudlaşdı,məhdudlaşdı
Eslinde,əslində
maraqlanim,maraqlanım
mahiyyetini,mahiyyətini
qısqandırmaq,qısqandırmaq
tələsin,tələsin
movzusunda,mövzusunda
Respubilkasının,Respublikasının
olanlardır,olanlardır
oynayir,oynayır
anadili,ana dili
suallarindan,suallarından
övladımızın,övladımızın
Namozov,Namazov
yoxdular,yoxdular
hərçənd,hərçənd
səndlər,sənədlər
yazilanlari,yazılanları
insandan,insandan
muzakiresinde,müzakirəsində
cixacag,çıxacağ
yazılacaq,yazılacaq
CAVABLARI,cavablara
edirəmmm,edirəmmm
uwaqlarda,uşaqlarda
sinifyoldaşım,sinif yoldaşım
arxasina,arxasına
yanıtlardan,yanıtlardan
səhifəyə,səhifəyə
dehşetli,dəhşətli
Videosun,videosun
dushmemek,düşməmək
relsliye,relsliyə
Sadıxovun,Sadıxovun
Anketə,anketə
Çıxanda,çıxanda
tecrubeye,təcrübəyə
azərbycan,Azərbaycan
variantin,variantın
bitiririk,bitiririk
Necəsiz,necəsiniz
dusub,düşüb
hərşeyə,hər şeyə
bədbaxt,bədbəxt
yığın,yığın
Aktivin,aktivin
arazın,Arazın
alici,alıcı
Paslanmayıbsan,paslanmamısan
xəbərlərə,xəbərlərə
partlayış,partlayış
Wexsi,şəxsi
avtovagzala,avtovagzala
10-12,10-12
istədiyim,istədiyim
Uwaqlarada,uşaqlara da
sixdinsa,sıxdınsa
yedəyə,yedəyə
TV,TV
bağışlamaq,bağışlamaq
bilməyəcəyimizə,bilməyəcəyimizə
Anket,anket
Arayışa,arayışa
Topludan,topludan
tay,tay
Baxarsan,baxarsan
aleykümə,əleykümə
davamiz,davamız
min'in,minin
Bizde,bizdə
Yaxın,yaxın
oxford,oxford
elanların,elanların
yuxarda,yuxarda
olmayacag,olmayacaq
acacaq,açacaq
motorla,motorla
keçərəm,keçərəm
neter,nətər
Üstüne,üstünə
Paşayev,Paşayev
dekabır,dekabr
alacagsız,alacaqsınız
Talant,talant
toplusundaki,toplusundaki
pisrm,pisəm
enis,eniş
Nəzəriyyəsi,nəzəriyyəsi
abituriyentləri,abituriyentləri
Gördüyünüz,gördüyünüz
qələm,qələm
Əzizağa,Əzizağa
qərarlaşdiranda,qərarlaşdıranda
Katiqoriy,kateqoriya
yazılı,yazılı
zamanlardakı,zamanlardakı
zəifləmişəm,zəifləmişəm
ehtiyyacım,ehtiyyacım
insandır,insandır
Məmmədhəsən,Məmmədhəsən
vərəgdə,vərəqdə
duzgundur,düzgündür
etmisdim,etmişdim
er,ər
tərcümələri,tərcümələri
qramatkasinin,qramatikasının
Gələcək,gələcək
sınağlarını,sınağlarını
300baldan,300 baldan
idarə,idarə
inşeAllah,inşəAllah
Sizler,sizlər
gətirirsə,gətirirsə
mühüm,mühüm
AVIASIYA,aviasiya
11likdən,11 likdən
günləri,günləri
